rollup_key,rollup_scope,rollup_value,role,trainee_category,program_name,lifecycle_code,projected_refresh_date,state_observation_count,person_count,program_count,annual_clock_count,expected_advancement_count,expected_completion_count,source_refresh_required_count,human_review_required_count,stale_by_refresh_count,unexpected_absence_review_count,deterministic_transition_count,source_bound_transition_count,review_bound_transition_count,assurance_status,diff_readiness_status,stale_information_policy,recommended_operator_action,evidence_json
lifecycle_assurance_545ba2cf310d7adfdf36,program_role,Internal Medicine Residency - Healthcare Leadership in Quality Track::resident,resident,,Internal Medicine Residency - Healthcare Leadership in Quality Track,,2027-08-15,29,25,1,29,17,12,0,0,29,17,29,0,0,deterministic_clock_supported,diff_can_classify_but_missing_rows_need_review,absence after stale-after is expected completion/alumni candidate,accept_expected_advancements_and_completion_absences_with_fresh_observation,"{""derived_from"": [""training_state_machine_audit"", ""training_state_refresh_expectations""], ""dominant_lifecycle_code_counts"": {""US_GME_RESIDENCY_3Y"": 29}, ""dominant_role_counts"": {""resident"": 29}, ""dominant_trainee_category_counts"": {""resident"": 29}, ""missing_expectation_counts"": {""expected_absence_after_completion"": 12, ""unexpected_absence_review"": 17}, ""readiness_status_counts"": {""expected_advancement_window"": 17, ""expected_completion_window"": 12}}"
lifecycle_assurance_c86eb9c7c2cf25b18e3a,program_role,Internal Medicine Residency - Medical Education Leadership Track::resident,resident,,Internal Medicine Residency - Medical Education Leadership Track,,2027-08-15,13,9,1,11,2,9,0,2,13,2,11,0,2,mixed_with_human_review,diff_requires_review_queue,do_not_auto_mutate; stale rows enter review,review_lifecycle_rule_source_label_or_identity_before_mutation,"{""derived_from"": [""training_state_machine_audit"", ""training_state_refresh_expectations""], ""dominant_lifecycle_code_counts"": {""US_GME_RESIDENCY_3Y"": 13}, ""dominant_role_counts"": {""resident"": 13}, ""dominant_trainee_category_counts"": {""resident"": 13}, ""missing_expectation_counts"": {""absence_requires_source_reconciliation"": 2, ""expected_absence_after_completion"": 9, ""unexpected_absence_review"": 2}, ""readiness_status_counts"": {""expected_advancement_window"": 2, ""expected_completion_window"": 9, ""review_required_window"": 2}}"
lifecycle_assurance_d2f813a6e3540246e4fc,program_role,Internal Medicine Residency::resident,resident,,Internal Medicine Residency,,2027-08-15,194,173,1,194,144,50,0,0,194,144,194,0,0,deterministic_clock_supported,diff_can_classify_but_missing_rows_need_review,absence after stale-after is expected completion/alumni candidate,accept_expected_advancements_and_completion_absences_with_fresh_observation,"{""derived_from"": [""training_state_machine_audit"", ""training_state_refresh_expectations""], ""dominant_lifecycle_code_counts"": {""US_GME_RESIDENCY_3Y"": 194}, ""dominant_role_counts"": {""resident"": 194}, ""dominant_trainee_category_counts"": {""resident"": 194}, ""missing_expectation_counts"": {""expected_absence_after_completion"": 50, ""unexpected_absence_review"": 144}, ""readiness_status_counts"": {""expected_advancement_window"": 144, ""expected_completion_window"": 50}}"
lifecycle_assurance_3335ddd1827b9f25f85d,program_role,Interventional Cardiology Fellowship::fellow,fellow,,Interventional Cardiology Fellowship,,2027-08-15,4,4,1,0,0,0,4,0,4,0,0,4,0,source_refresh_bound,diff_requires_fresh_source_before_retention,stale only when source refresh fails to reconfirm,refresh_source_before_carrying_forward_state,"{""derived_from"": [""training_state_machine_audit"", ""training_state_refresh_expectations""], ""dominant_lifecycle_code_counts"": {""US_GME_FELLOWSHIP_1Y"": 4}, ""dominant_role_counts"": {""fellow"": 4}, ""dominant_trainee_category_counts"": {""fellow"": 4}, ""missing_expectation_counts"": {""absence_requires_source_reconciliation"": 4}, ""readiness_status_counts"": {""source_refresh_required_window"": 4}}"
lifecycle_assurance_e7107f366e348fa1ac0a,program_role,Interventional Radiology Integrated Residency::resident,resident,,Interventional Radiology Integrated Residency,,2027-08-15,19,19,1,0,0,0,19,0,19,0,0,19,0,source_refresh_bound,diff_requires_fresh_source_before_retention,stale only when source refresh fails to reconfirm,refresh_source_before_carrying_forward_state,"{""derived_from"": [""training_state_machine_audit"", ""training_state_refresh_expectations""], ""dominant_lifecycle_code_counts"": {""US_GME_RESIDENCY_6Y"": 19}, ""dominant_role_counts"": {""resident"": 19}, ""dominant_trainee_category_counts"": {""resident"": 19}, ""missing_expectation_counts"": {""absence_requires_source_reconciliation"": 19}, ""readiness_status_counts"": {""source_refresh_required_window"": 19}}"
lifecycle_assurance_d1213f1baef6a277bad2,program_role,Maternal Fetal Medicine Fellowship::fellow,fellow,,Maternal Fetal Medicine Fellowship,,2027-08-15,8,8,1,8,0,0,0,8,8,0,0,0,8,mixed_with_human_review,diff_requires_review_queue,do_not_auto_mutate; stale rows enter review,review_lifecycle_rule_source_label_or_identity_before_mutation,"{""derived_from"": [""training_state_machine_audit"", ""training_state_refresh_expectations""], ""dominant_lifecycle_code_counts"": {""US_GME_FELLOWSHIP_DURATION_UNKNOWN"": 8}, ""dominant_role_counts"": {""fellow"": 8}, ""dominant_trainee_category_counts"": {""fellow"": 8}, ""missing_expectation_counts"": {""absence_requires_source_reconciliation"": 8}, ""readiness_status_counts"": {""stale_without_transition_review"": 8}}"
lifecycle_assurance_c3c683cb678e9155eb73,program_role,Medical Scientist Training Program::medical_student,medical_student,,Medical Scientist Training Program,,2027-08-15,225,225,1,0,0,0,225,0,225,0,0,225,0,source_refresh_bound,diff_requires_fresh_source_before_retention,stale only when source refresh fails to reconfirm,refresh_source_before_carrying_forward_state,"{""derived_from"": [""training_state_machine_audit"", ""training_state_refresh_expectations""], ""dominant_lifecycle_code_counts"": {""US_MD_PHD_MSTP_VARIABLE"": 225}, ""dominant_role_counts"": {""medical_student"": 225}, ""dominant_trainee_category_counts"": {""medical_student"": 225}, ""missing_expectation_counts"": {""absence_requires_source_reconciliation"": 225}, ""readiness_status_counts"": {""source_refresh_required_window"": 225}}"
lifecycle_assurance_9eaec561d7f6769453be,program_role,Microvascular Reconstructive Surgery Fellowship::fellow,fellow,,Microvascular Reconstructive Surgery Fellowship,,2027-08-15,5,5,1,0,0,0,5,0,5,0,0,5,0,source_refresh_bound,diff_requires_fresh_source_before_retention,stale only when source refresh fails to reconfirm,refresh_source_before_carrying_forward_state,"{""derived_from"": [""training_state_machine_audit"", ""training_state_refresh_expectations""], ""dominant_lifecycle_code_counts"": {""US_GME_FELLOWSHIP_1Y"": 5}, ""dominant_role_counts"": {""fellow"": 5}, ""dominant_trainee_category_counts"": {""fellow"": 5}, ""missing_expectation_counts"": {""absence_requires_source_reconciliation"": 5}, ""readiness_status_counts"": {""source_refresh_required_window"": 5}}"
lifecycle_assurance_43c08503a6dabf47af74,program_role,Molecular Genetic Pathology Fellowship::fellow,fellow,,Molecular Genetic Pathology Fellowship,,2027-08-15,2,2,1,0,0,0,2,0,2,0,0,2,0,source_refresh_bound,diff_requires_fresh_source_before_retention,stale only when source refresh fails to reconfirm,refresh_source_before_carrying_forward_state,"{""derived_from"": [""training_state_machine_audit"", ""training_state_refresh_expectations""], ""dominant_lifecycle_code_counts"": {""US_GME_FELLOWSHIP_DURATION_UNKNOWN"": 2}, ""dominant_role_counts"": {""fellow"": 2}, ""dominant_trainee_category_counts"": {""fellow"": 2}, ""missing_expectation_counts"": {""absence_requires_source_reconciliation"": 2}, ""readiness_status_counts"": {""source_refresh_required_window"": 2}}"
lifecycle_assurance_1964b787eec6745f843d,program_role,Nephrology Fellowship::fellow,fellow,,Nephrology Fellowship,,2027-08-15,22,22,1,16,9,7,6,0,22,9,16,6,0,source_refresh_bound,diff_can_classify_but_missing_rows_need_review,stale only when source refresh fails to reconfirm,refresh_source_before_carrying_forward_state,"{""derived_from"": [""training_state_machine_audit"", ""training_state_refresh_expectations""], ""dominant_lifecycle_code_counts"": {""US_GME_FELLOWSHIP_2Y"": 22}, ""dominant_role_counts"": {""fellow"": 22}, ""dominant_trainee_category_counts"": {""fellow"": 22}, ""missing_expectation_counts"": {""absence_requires_source_reconciliation"": 6, ""expected_absence_after_completion"": 7, ""unexpected_absence_review"": 9}, ""readiness_status_counts"": {""expected_advancement_window"": 9, ""expected_completion_window"": 7, ""source_refresh_required_window"": 6}}"
lifecycle_assurance_f3657233331e18e76133,program_role,Neurological Surgery Residency::resident,resident,,Neurological Surgery Residency,,2027-08-15,21,21,1,21,18,3,0,0,21,18,21,0,0,deterministic_clock_supported,diff_can_classify_but_missing_rows_need_review,absence after stale-after is expected completion/alumni candidate,accept_expected_advancements_and_completion_absences_with_fresh_observation,"{""derived_from"": [""training_state_machine_audit"", ""training_state_refresh_expectations""], ""dominant_lifecycle_code_counts"": {""US_GME_RESIDENCY_7Y"": 21}, ""dominant_role_counts"": {""resident"": 21}, ""dominant_trainee_category_counts"": {""resident"": 21}, ""missing_expectation_counts"": {""expected_absence_after_completion"": 3, ""unexpected_absence_review"": 18}, ""readiness_status_counts"": {""expected_advancement_window"": 18, ""expected_completion_window"": 3}}"
lifecycle_assurance_9af5c4744e725e977a7a,program_role,Neurology Residency::resident,resident,,Neurology Residency,,2027-08-15,54,54,1,0,0,0,54,0,54,0,0,54,0,source_refresh_bound,diff_requires_fresh_source_before_retention,stale only when source refresh fails to reconfirm,refresh_source_before_carrying_forward_state,"{""derived_from"": [""training_state_machine_audit"", ""training_state_refresh_expectations""], ""dominant_lifecycle_code_counts"": {""US_GME_RESIDENCY_5Y"": 54}, ""dominant_role_counts"": {""resident"": 54}, ""dominant_trainee_category_counts"": {""resident"": 54}, ""missing_expectation_counts"": {""absence_requires_source_reconciliation"": 54}, ""readiness_status_counts"": {""source_refresh_required_window"": 54}}"
lifecycle_assurance_5e13cf1cdb49defa6863,program_role,Neuropathology Fellowship::fellow,fellow,,Neuropathology Fellowship,,2027-08-15,2,2,1,0,0,0,2,0,2,0,0,2,0,source_refresh_bound,diff_requires_fresh_source_before_retention,stale only when source refresh fails to reconfirm,refresh_source_before_carrying_forward_state,"{""derived_from"": [""training_state_machine_audit"", ""training_state_refresh_expectations""], ""dominant_lifecycle_code_counts"": {""US_GME_FELLOWSHIP_DURATION_UNKNOWN"": 2}, ""dominant_role_counts"": {""fellow"": 2}, ""dominant_trainee_category_counts"": {""fellow"": 2}, ""missing_expectation_counts"": {""absence_requires_source_reconciliation"": 2}, ""readiness_status_counts"": {""source_refresh_required_window"": 2}}"
lifecycle_assurance_f80385ce09095fa3d7fa,program_role,Neuroradiology Fellowship::fellow,fellow,,Neuroradiology Fellowship,,2027-08-15,11,11,1,0,0,0,11,0,11,0,0,11,0,source_refresh_bound,diff_requires_fresh_source_before_retention,stale only when source refresh fails to reconfirm,refresh_source_before_carrying_forward_state,"{""derived_from"": [""training_state_machine_audit"", ""training_state_refresh_expectations""], ""dominant_lifecycle_code_counts"": {""US_GME_FELLOWSHIP_1Y"": 11}, ""dominant_role_counts"": {""fellow"": 11}, ""dominant_trainee_category_counts"": {""fellow"": 11}, ""missing_expectation_counts"": {""absence_requires_source_reconciliation"": 11}, ""readiness_status_counts"": {""source_refresh_required_window"": 11}}"
lifecycle_assurance_f5306f6a132dbcd97f81,program_role,Neurotology Fellowship::fellow,fellow,,Neurotology Fellowship,,2027-08-15,1,1,1,0,0,0,1,0,1,0,0,1,0,source_refresh_bound,diff_requires_fresh_source_before_retention,stale only when source refresh fails to reconfirm,refresh_source_before_carrying_forward_state,"{""derived_from"": [""training_state_machine_audit"", ""training_state_refresh_expectations""], ""dominant_lifecycle_code_counts"": {""US_GME_FELLOWSHIP_1Y"": 1}, ""dominant_role_counts"": {""fellow"": 1}, ""dominant_trainee_category_counts"": {""fellow"": 1}, ""missing_expectation_counts"": {""absence_requires_source_reconciliation"": 1}, ""readiness_status_counts"": {""source_refresh_required_window"": 1}}"
lifecycle_assurance_986de746995f20835f83,program_role,Nuclear Radiology Fellowship::fellow,fellow,,Nuclear Radiology Fellowship,,2027-08-15,2,2,1,0,0,0,2,0,2,0,0,2,0,source_refresh_bound,diff_requires_fresh_source_before_retention,stale only when source refresh fails to reconfirm,refresh_source_before_carrying_forward_state,"{""derived_from"": [""training_state_machine_audit"", ""training_state_refresh_expectations""], ""dominant_lifecycle_code_counts"": {""US_GME_FELLOWSHIP_1Y"": 2}, ""dominant_role_counts"": {""fellow"": 2}, ""dominant_trainee_category_counts"": {""fellow"": 2}, ""missing_expectation_counts"": {""absence_requires_source_reconciliation"": 2}, ""readiness_status_counts"": {""source_refresh_required_window"": 2}}"
lifecycle_assurance_d7dae9c1c82e9b99dfb5,program_role,Obstetrics and Gynecology Residency::resident,resident,,Obstetrics and Gynecology Residency,,2027-08-15,32,32,1,32,24,8,0,0,32,24,32,0,0,deterministic_clock_supported,diff_can_classify_but_missing_rows_need_review,absence after stale-after is expected completion/alumni candidate,accept_expected_advancements_and_completion_absences_with_fresh_observation,"{""derived_from"": [""training_state_machine_audit"", ""training_state_refresh_expectations""], ""dominant_lifecycle_code_counts"": {""US_GME_RESIDENCY_4Y"": 32}, ""dominant_role_counts"": {""resident"": 32}, ""dominant_trainee_category_counts"": {""resident"": 32}, ""missing_expectation_counts"": {""expected_absence_after_completion"": 8, ""unexpected_absence_review"": 24}, ""readiness_status_counts"": {""expected_advancement_window"": 24, ""expected_completion_window"": 8}}"
lifecycle_assurance_e5e4c62572c59ccae6b4,program_role,Oncologic Imaging Fellowship::fellow,fellow,,Oncologic Imaging Fellowship,,2027-08-15,1,1,1,0,0,0,1,0,1,0,0,1,0,source_refresh_bound,diff_requires_fresh_source_before_retention,stale only when source refresh fails to reconfirm,refresh_source_before_carrying_forward_state,"{""derived_from"": [""training_state_machine_audit"", ""training_state_refresh_expectations""], ""dominant_lifecycle_code_counts"": {""US_GME_FELLOWSHIP_1Y"": 1}, ""dominant_role_counts"": {""fellow"": 1}, ""dominant_trainee_category_counts"": {""fellow"": 1}, ""missing_expectation_counts"": {""absence_requires_source_reconciliation"": 1}, ""readiness_status_counts"": {""source_refresh_required_window"": 1}}"
lifecycle_assurance_1fa913bfa5ca93348177,program_role,Ophthalmology Fellowship::fellow,fellow,,Ophthalmology Fellowship,,2027-08-15,10,10,1,0,0,0,10,0,10,0,0,10,0,source_refresh_bound,diff_requires_fresh_source_before_retention,stale only when source refresh fails to reconfirm,refresh_source_before_carrying_forward_state,"{""derived_from"": [""training_state_machine_audit"", ""training_state_refresh_expectations""], ""dominant_lifecycle_code_counts"": {""US_GME_FELLOWSHIP_1Y"": 10}, ""dominant_role_counts"": {""fellow"": 10}, ""dominant_trainee_category_counts"": {""fellow"": 10}, ""missing_expectation_counts"": {""absence_requires_source_reconciliation"": 10}, ""readiness_status_counts"": {""source_refresh_required_window"": 10}}"
lifecycle_assurance_c716f663c8eb0c2ad64a,program_role,Ophthalmology Residency::resident,resident,,Ophthalmology Residency,,2027-08-15,20,20,1,5,5,0,15,0,20,5,5,15,0,source_refresh_bound,diff_can_classify_but_missing_rows_need_review,stale only when source refresh fails to reconfirm,refresh_source_before_carrying_forward_state,"{""derived_from"": [""training_state_machine_audit"", ""training_state_refresh_expectations""], ""dominant_lifecycle_code_counts"": {""US_GME_RESIDENCY_5Y"": 20}, ""dominant_role_counts"": {""resident"": 20}, ""dominant_trainee_category_counts"": {""resident"": 20}, ""missing_expectation_counts"": {""absence_requires_source_reconciliation"": 15, ""unexpected_absence_review"": 5}, ""readiness_status_counts"": {""expected_advancement_window"": 5, ""source_refresh_required_window"": 15}}"
